Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Purchases,Total_Spent,Avg_Spent_Per_Purchase,Preferred_Channel,Preferred_Product,Campaign_Response_Rate,Recency_Score,Spending_Segment,Has_Children,Total_Children,Customer_Value
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,19,467,24.57894736842105,Web,Wines,0.3333333333333333,60,Low Spender,1,1,41578.566666666666
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2710,0,0,0,0,1,0,0,1,0,0,37,30,0,8,44,5.5,Store,Wines,0.0,66,Low Spender,1,2,0.0
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,10,38,3.8,Store,Fruits,0.0,57,Low Spender,1,2,0.0
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,52,2394,0,1,0,0,0,0,0,1,0,0,57,33,0,9,81,9.0,Store,Wines,0.0,19,Low Spender,1,2,0.0
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,0,0,1,0,0,0,0,0,1,0,151,135,0,10,167,16.7,Web,Wines,0.16666666666666666,90,Low Spender,1,1,6952.766666666666
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,65,2209,0,1,0,0,0,0,0,0,0,1,40,35,0,7,45,6.428571428571429,Store,Wines,0.0,47,Low Spender,1,2,0.0
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,48,2558,0,1,0,0,0,0,0,1,0,0,604,544,0,21,664,31.61904761904762,Web,MeatProducts,0.0,21,Medium Spender,1,1,0.0
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,0,1,0,0,0,1,0,0,0,0,563,504,0,20,622,31.1,Store,Wines,0.0,31,Medium Spender,1,1,0.0
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,1,0,0,0,0,1,0,0,0,0,31,14,0,7,48,6.857142857142857,Store,GoldProds,0.0,54,Low Spender,1,1,0.0
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,0,0,0,1,0,0,0,1,0,0,403,345,0,16,461,28.8125,Store,Wines,0.0,52,Low Spender,1,1,0.0
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,0,1,0,0,0,0,0,1,0,0,1023,973,0,26,1073,41.26923076923077,Web,Wines,0.0,65,Medium Spender,1,1,0.0
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,0,1,0,0,0,1,0,0,0,0,44,33,0,8,55,6.875,Store,FishProducts,0.0,18,Low Spender,1,1,0.0
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,0,1,0,0,0,0,0,1,0,0,914,852,0,26,976,37.53846153846154,Store,Wines,0.0,27,Medium Spender,1,1,0.0
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,0,0,1,0,0,0,0,0,0,1,19,18,0,5,20,4.0,Store,Wines,0.0,76,Low Spender,1,1,0.0
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,17,1149,67.58823529411765,Catalog,MeatProducts,0.0,70,Medium Spender,0,0,0.0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,6,43,7.166666666666667,Store,SweetProducts,0.0,19,Low Spender,0,0,0.0
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,0,1,0,0,0,0,0,0,1,0,152,80,1,10,224,22.4,Web,Wines,0.16666666666666666,69,Low Spender,1,1,9038.399999999998
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,9,101,11.222222222222221,Web,Wines,0.16666666666666666,84,Low Spender,1,1,4743.633333333333
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,10,209,20.9,Web,Wines,0.0,13,Low Spender,0,0,0.0
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,21,968,46.095238095238095,Store,MeatProducts,0.0,31,Medium Spender,0,0,0.0
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,0,0,0,1,0,0,0,0,0,1,1112,1059,0,17,1165,68.52941176470588,Catalog,MeatProducts,0.0,45,Medium Spender,0,0,0.0
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,5,24,4.8,Store,Wines,0.0,55,Low Spender,1,1,0.0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,16,252,15.75,Store,Wines,0.16666666666666666,92,Low Spender,1,2,11663.4
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,0,0,1,0,0,0,0,1,0,0,148,131,0,12,165,13.75,Store,MeatProducts,0.0,12,Low Spender,1,1,0.0
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,0,1,0,0,0,0,0,0,0,1,257,245,0,13,269,20.692307692307693,Web,Wines,0.0,40,Low Spender,0,0,0.0
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,7,102,14.571428571428571,Web,Wines,0.0,83,Low Spender,1,1,0.0
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,0,1,0,0,0,1,0,0,0,0,432,403,0,19,461,24.263157894736842,Store,FishProducts,0.0,98,Low Spender,0,0,0.0
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,7,47,6.714285714285714,Store,GoldProds,0.0,35,Low Spender,1,1,0.0
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,0,0,1,0,0,0,0,0,0,1,119,94,0,10,144,14.4,Store,Wines,0.0,27,Low Spender,1,2,0.0
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,52,2782,0,1,0,0,0,0,0,1,0,0,1308,1278,0,24,1338,55.75,Store,Wines,0.0,1,Medium Spender,0,0,0.0
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,61,2372,0,0,0,1,0,0,0,1,0,0,900,883,0,25,917,36.68,Web,Wines,0.0,8,Medium Spender,1,1,0.0
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,0,0,0,1,0,0,0,1,0,0,303,288,0,17,318,18.705882352941178,Web,Wines,0.16666666666666666,91,Low Spender,1,2,14378.900000000001
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,53,2762,0,0,1,0,0,0,0,1,0,0,222,191,0,14,253,18.071428571428573,Web,Wines,0.0,79,Low Spender,1,2,0.0
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,0,1,0,0,0,0,0,1,0,0,433,364,0,20,502,25.1,Web,Wines,0.0,93,Medium Spender,1,1,0.0
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,0,0,0,1,0,0,0,1,0,0,89,59,0,7,119,17.0,Store,Wines,0.0,45,Low Spender,1,1,0.0
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,41,2829,0,0,0,1,0,1,0,0,0,0,1122,994,0,29,1250,43.10344827586207,Deals,Wines,0.0,27,Medium Spender,1,2,0.0
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,41,2398,0,0,0,1,0,0,0,1,0,0,890,811,0,24,969,40.375,Store,Wines,0.0,53,Medium Spender,1,1,0.0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2487,0,0,0,1,0,0,0,1,0,0,59,42,0,9,76,8.444444444444445,Store,Wines,0.0,88,Low Spender,1,2,0.0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,0,0,1,0,0,0,0,0,0,1,61,60,0,7,62,8.857142857142858,Store,Wines,0.0,78,Low Spender,1,2,0.0
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,0,0,0,1,0,1,0,0,0,0,1282,1182,1,26,1382,53.15384615384615,Store,Wines,0.16666666666666666,10,Medium Spender,0,0,57283.899999999994
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,0,0,1,0,0,0,0,1,0,0,76,68,0,7,84,12.0,Store,Wines,0.0,17,Low Spender,1,1,0.0
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,0,0,0,1,0,0,0,1,0,0,188,121,1,14,255,18.214285714285715,Deals,Wines,0.16666666666666666,30,Low Spender,1,2,10710.0
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,0,1,0,0,0,0,0,0,1,0,23,3,0,5,43,8.6,Store,GoldProds,0.0,44,Low Spender,1,2,0.0
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,0,0,1,0,0,0,0,1,0,0,346,294,0,14,398,28.428571428571427,Store,Wines,0.0,86,Low Spender,1,1,0.0
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,0,0,1,0,0,0,0,0,1,0,67,58,0,8,76,9.5,Web,MeatProducts,0.0,19,Low Spender,1,1,0.0
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,0,0,0,1,0,0,0,1,0,0,885,868,1,15,902,60.13333333333333,Web,Wines,0.16666666666666666,2,Medium Spender,1,2,32953.06666666666
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,39,2217,0,0,0,1,0,1,0,0,0,0,767,711,0,21,823,39.19047619047619,Store,Wines,0.0,72,Medium Spender,1,1,0.0
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,0,0,0,1,0,0,0,1,0,0,996,813,0,26,1179,45.34615384615385,Store,Wines,0.0,0,Medium Spender,1,1,0.0
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,29,1921,66.24137931034483,Store,Wines,0.16666666666666666,12,High Spender,1,1,89390.53333333333
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,10,185,18.5,Store,Wines,0.0,14,Low Spender,1,2,0.0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,23,433,18.82608695652174,Deals,Wines,0.16666666666666666,69,Low Spender,1,2,19015.916666666664
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,6,34,5.666666666666667,Store,Wines,0.16666666666666666,17,Low Spender,1,2,1325.4333333333332
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,0,0,0,1,0,0,0,1,0,0,825,743,0,27,907,33.592592592592595,Store,Wines,0.0,78,Medium Spender,1,1,0.0
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,0,0,1,0,0,0,0,0,0,1,125,-166,0,25,416,16.64,Web,GoldProds,0.0,7,Low Spender,1,2,0.0
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,0,0,1,0,0,0,0,1,0,0,34,24,0,10,44,4.4,Store,Wines,0.0,4,Low Spender,1,2,0.0
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,0,1,0,0,0,0,0,1,0,0,1571,1554,0,17,1588,93.41176470588235,Catalog,MeatProducts,0.16666666666666666,97,High Spender,0,0,59047.133333333324
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,0,0,1,0,0,0,0,0,0,1,1760,1723,1,17,1797,105.70588235294117,Store,Wines,0.16666666666666666,25,High Spender,0,0,82961.5
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,0,0,0,1,0,0,0,1,0,0,39,38,0,6,40,6.666666666666667,Store,Wines,0.0,50,Low Spender,1,2,0.0
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,0,0,1,0,0,0,0,0,0,1,1021,899,0,21,1143,54.42857142857143,Store,Wines,0.0,28,Medium Spender,1,1,0.0
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,0,1,0,0,0,0,0,0,1,0,897,880,1,14,914,65.28571428571429,Store,Wines,0.16666666666666666,27,Medium Spender,0,0,33056.33333333333
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432,1362,1,12,1502,125.16666666666667,Store,MeatProducts,0.16666666666666666,31,High Spender,0,0,67439.79999999999
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188,1038,0,20,1338,66.9,Store,Wines,0.0,95,Medium Spender,1,1,0.0
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,0,0,0,1,0,0,0,0,0,1,26,25,0,5,27,5.4,Store,Wines,0.0,19,Low Spender,1,1,0.0
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,0,0,0,1,0,1,0,0,0,0,721,679,1,22,763,34.68181818181818,Web,Wines,0.16666666666666666,84,Medium Spender,1,1,31066.816666666666
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,0,0,1,0,0,0,0,1,0,0,1178,1025,0,22,1331,60.5,Store,Wines,0.16666666666666666,29,Medium Spender,0,0,55768.899999999994
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,0,1,0,0,0,0,0,1,0,0,491,457,0,19,525,27.63157894736842,Store,Wines,0.0,8,Medium Spender,1,2,0.0
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,0,0,0,1,0,0,0,0,0,1,8,7,0,4,9,2.25,Store,Wines,0.0,89,Low Spender,1,2,0.0
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,0,0,0,1,0,0,0,1,0,0,892,831,1,16,953,59.5625,Web,MeatProducts,0.16666666666666666,0,Medium Spender,1,1,35769.26666666666
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,1,0,0,0,0,0,0,0,1,0,65,62,0,7,68,9.714285714285714,Store,Wines,0.0,74,Low Spender,1,2,0.0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,0,0,1,0,0,0,0,0,1,0,119,107,0,10,131,13.1,Store,Wines,0.0,65,Low Spender,1,2,0.0
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,0,1,0,0,0,0,0,1,0,0,720,558,0,23,882,38.34782608695652,Store,Wines,0.0,42,Medium Spender,1,1,0.0
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,0,0,0,1,0,1,0,0,0,0,917,685,0,25,1149,45.96,Web,Wines,0.0,15,Medium Spender,0,0,0.0
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,0,1,0,0,0,0,0,1,0,0,28,19,0,5,37,7.4,Store,Wines,0.0,48,Low Spender,1,1,0.0
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,0,0,0,0,1,0,0,0,0,1,338,288,0,15,388,25.866666666666667,Store,Wines,0.0,2,Low Spender,1,1,0.0
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262,1096,0,16,1428,89.25,Catalog,MeatProducts,0.16666666666666666,86,Medium Spender,0,0,63498.4
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,0,1,0,0,0,0,0,0,1,0,1541,1449,0,24,1633,68.04166666666667,Catalog,MeatProducts,0.0,7,High Spender,0,0,0.0
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,0,0,0,1,0,0,0,0,1,0,125,77,0,10,173,17.3,Web,GoldProds,0.16666666666666666,69,Low Spender,1,1,7415.9333333333325
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,0,0,1,0,0,0,0,1,0,0,90,81,0,9,99,11.0,Web,Wines,0.0,69,Low Spender,1,1,0.0
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,0,0,0,1,0,0,0,1,0,0,184,153,0,12,215,17.916666666666668,Web,Wines,0.0,88,Low Spender,1,1,0.0
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,0,1,0,0,0,0,0,0,0,1,894,859,0,31,929,29.967741935483872,Store,Wines,0.0,27,Medium Spender,1,1,0.0
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,0,0,0,1,0,0,0,1,0,0,185,151,0,12,219,18.25,Web,Wines,0.0,60,Low Spender,1,1,0.0
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,0,1,0,0,0,0,0,1,0,0,152,130,0,12,174,14.5,Store,Wines,0.16666666666666666,99,Low Spender,1,2,7134.0
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,0,0,0,1,0,0,0,1,0,0,89,86,0,9,92,10.222222222222221,Store,Wines,0.0,84,Low Spender,1,2,0.0
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,0,1,0,0,0,0,0,0,0,1,986,920,0,25,1052,42.08,Store,MeatProducts,0.0,87,Medium Spender,0,0,0.0
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,0,1,0,0,0,0,0,1,0,0,255,235,1,14,275,19.642857142857142,Store,Wines,0.16666666666666666,43,Low Spender,1,1,12067.916666666666
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,16,587,36.6875,Web,Wines,0.0,60,Medium Spender,1,1,0.0
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,1,0,0,0,0,0,0,0,0,1,1486,1310,0,33,1662,50.36363636363637,Deals,Wines,0.16666666666666666,44,High Spender,1,1,77947.79999999999
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,0,0,0,1,0,0,0,0,0,1,152,145,0,11,159,14.454545454545455,Web,Wines,0.0,39,Low Spender,1,1,0.0
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,0,0,0,0,1,0,0,0,1,0,952,880,3,18,1024,56.888888888888886,Catalog,MeatProducts,0.6666666666666666,26,Medium Spender,0,0,174762.66666666666
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,1,0,0,0,0,0,0,0,1,0,32,29,0,7,35,5.0,Store,MeatProducts,0.0,9,Low Spender,1,1,0.0
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,0,0,0,1,0,0,0,0,1,0,957,872,0,15,1042,69.46666666666667,Store,MeatProducts,0.0,13,Medium Spender,0,0,0.0
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,0,0,0,1,0,0,0,0,1,0,384,373,0,19,395,20.789473684210527,Web,Wines,0.0,62,Low Spender,1,2,0.0
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,0,1,0,0,0,0,0,0,0,1,494,431,3,23,557,24.217391304347824,Catalog,MeatProducts,0.6666666666666666,92,Medium Spender,0,0,104864.53333333333
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,0,1,0,0,0,0,0,0,0,1,8,7,0,15,9,0.6,Deals,Wines,0.0,70,Low Spender,1,2,0.0
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,0,1,0,0,0,0,0,1,0,0,53,37,0,6,69,11.5,Store,MeatProducts,0.0,80,Low Spender,0,0,0.0
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,0,1,0,0,0,0,0,0,0,1,446,406,0,18,486,27.0,Web,Wines,0.0,85,Low Spender,1,1,0.0
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,0,0,1,0,0,0,0,1,0,0,25,16,0,6,34,5.666666666666667,Store,GoldProds,0.0,27,Low Spender,1,1,0.0
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298,1231,2,28,1365,48.75,Store,MeatProducts,0.5,43,Medium Spender,0,0,192328.5
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,4,13,3.25,Store,MeatProducts,0.0,14,Low Spender,1,1,0.0
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348,1295,0,21,1401,66.71428571428571,Store,MeatProducts,0.0,37,Medium Spender,0,0,0.0
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544,1514,0,14,1574,112.42857142857143,Catalog,MeatProducts,0.16666666666666666,98,High Spender,0,0,70908.7
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285,1247,0,20,1323,66.15,Web,Wines,0.16666666666666666,71,Medium Spender,0,0,54265.049999999996
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205,1193,2,32,1217,38.03125,Web,Wines,0.3333333333333333,29,Medium Spender,1,1,101010.99999999999
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,7,103,14.714285714285714,Store,Wines,0.0,15,Low Spender,1,3,0.0
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,44,2519,0,0,0,1,0,0,0,0,1,0,66,48,0,7,84,12.0,Store,Wines,0.0,10,Low Spender,0,0,0.0
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507,1478,0,23,1536,66.78260869565217,Store,Wines,0.0,26,High Spender,0,0,0.0
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0,18,581,32.27777777777778,Web,MeatProducts,0.0,57,Medium Spender,1,1,0.0
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0,14,928,66.28571428571429,Web,Wines,0.0,83,Medium Spender,1,1,0.0
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0,4,14,3.5,Store,FishProducts,0.0,83,Low Spender,0,0,0.0
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,15,424,28.266666666666666,Store,Wines,0.0,43,Low Spender,1,1,0.0
